,year,boat_type,section_code,race_number,order,team,500m,1000m,1500m,2000m,lane,qualify
1628,2001,m1x,敗復I組,105,,,,,,,6,
1629,2001,m1x,敗復I組,105,,,,,,,6,
1630,2001,m1x,敗復I組,105,,,,,,,6,
1631,2001,m1x,敗復I組,105,,,,,,,6,
1632,2001,m1x,敗復J組,106,,,,,,,6,
1633,2001,m1x,敗復J組,106,,,,,,,6,
1634,2001,m1x,敗復J組,106,,,,,,,6,
1635,2001,m1x,敗復J組,106,,,,,,,6,
1636,2001,m1x,敗復J組,106,,,,,,,6,
1637,2001,m1x,敗復J組,106,,,,,,,6,
1638,2001,m1x,準決A組,149,,,,,,,6,
1639,2001,m1x,準決A組,149,,,,,,,6,
1640,2001,m1x,準決A組,149,,,,,,,6,
1641,2001,m1x,準決A組,149,,,,,,,6,
1642,2001,m1x,準決A組,149,,,,,,,6,
1643,2001,m1x,準決A組,149,,,,,,,6,
1644,2001,m1x,準決B組,150,,,,,,,6,
1645,2001,m1x,準決B組,150,,,,,,,6,
1646,2001,m1x,準決B組,150,,,,,,,6,
1647,2001,m1x,準決B組,150,,,,,,,6,
1648,2001,m1x,準決B組,150,,,,,,,6,
1649,2001,m1x,準決B組,150,,,,,,,6,
1650,2001,m1x,準決C組,151,,,,,,,6,
1651,2001,m1x,準決C組,151,,,,,,,6,
1652,2001,m1x,準決C組,151,,,,,,,6,
1653,2001,m1x,準決C組,151,,,,,,,6,
1654,2001,m1x,準決C組,151,,,,,,,6,
1655,2001,m1x,準決C組,151,,,,,,,6,
1656,2001,m1x,準決D組,152,,,,,,,6,
1657,2001,m1x,準決D組,152,,,,,,,6,
1658,2001,m1x,準決D組,152,,,,,,,6,
1659,2001,m1x,準決D組,152,,,,,,,6,
1660,2001,m1x,準決D組,152,,,,,,,6,
1661,2001,m1x,準決D組,152,,,,,,,6,
1662,2001,m1x,順決,184,,,,,,,6,
1663,2001,m1x,順決,184,,,,,,,6,
1664,2001,m1x,順決,184,,,,,,,6,
1665,2001,m1x,順決,184,,,,,,,6,
1666,2001,m1x,順決,184,,,,,,,6,
1667,2001,m1x,順決,184,,,,,,,6,
1668,2001,m1x,決勝,185,,,,,,,6,
1669,2001,m1x,決勝,185,,,,,,,6,
1670,2001,m1x,決勝,185,,,,,,,6,
1671,2001,m1x,決勝,185,,,,,,,6,
1672,2001,m1x,決勝,185,,,,,,,6,
1673,2001,m1x,決勝,185,,,,,,,6,
1674,2001,w1x,予選A組,33,,,,,,,6,
1675,2001,w1x,予選A組,33,,,,,,,6,
1676,2001,w1x,予選A組,33,,,,,,,6,
1677,2001,w1x,予選A組,33,,,,,,,6,
1678,2001,w1x,予選A組,33,,,,,,,6,
1679,2001,w1x,予選A組,33,,,,,,,6,
1680,2001,w1x,予選B組,34,,,,,,,6,
1681,2001,w1x,予選B組,34,,,,,,,6,
1682,2001,w1x,予選B組,34,,,,,,,6,
1683,2001,w1x,予選B組,34,,,,,,,6,
1684,2001,w1x,予選B組,34,,,,,,,6,
1685,2001,w1x,予選B組,34,,,,,,,6,
1686,2001,w1x,予選C組,35,,,,,,,6,
1687,2001,w1x,予選C組,35,,,,,,,6,
1688,2001,w1x,予選C組,35,,,,,,,6,
1689,2001,w1x,予選C組,35,,,,,,,6,
1690,2001,w1x,予選C組,35,,,,,,,6,
1691,2001,w1x,予選C組,35,,,,,,,6,
1692,2001,w1x,予選D組,36,,,,,,,6,
1693,2001,w1x,予選D組,36,,,,,,,6,
1694,2001,w1x,予選D組,36,,,,,,,6,
1695,2001,w1x,予選D組,36,,,,,,,6,
1696,2001,w1x,予選D組,36,,,,,,,6,
1697,2001,w1x,予選D組,36,,,,,,,6,
1698,2001,w1x,予選E組,37,,,,,,,6,
1699,2001,w1x,予選E組,37,,,,,,,6,
1700,2001,w1x,予選E組,37,,,,,,,6,
1701,2001,w1x,予選E組,37,,,,,,,6,
1702,2001,w1x,予選E組,37,,,,,,,6,
1703,2001,w1x,予選E組,37,,,,,,,6,
1704,2001,w1x,予選F組,38,,,,,,,6,
1705,2001,w1x,予選F組,38,,,,,,,6,
1706,2001,w1x,予選F組,38,,,,,,,6,
1707,2001,w1x,予選F組,38,,,,,,,6,
1708,2001,w1x,予選F組,38,,,,,,,6,
1709,2001,w1x,予選F組,38,,,,,,,6,
1710,2001,w1x,敗復A組,92,,,,,,,6,
1711,2001,w1x,敗復A組,92,,,,,,,6,
1712,2001,w1x,敗復A組,92,,,,,,,6,
1713,2001,w1x,敗復A組,92,,,,,,,6,
1714,2001,w1x,敗復A組,92,,,,,,,6,
1715,2001,w1x,敗復A組,92,,,,,,,6,
1716,2001,w1x,敗復B組,93,,,,,,,6,
1717,2001,w1x,敗復B組,93,,,,,,,6,
1718,2001,w1x,敗復B組,93,,,,,,,6,
1719,2001,w1x,敗復B組,93,,,,,,,6,
1720,2001,w1x,敗復B組,93,,,,,,,6,
1721,2001,w1x,敗復B組,93,,,,,,,6,
1722,2001,w1x,敗復C組,94,,,,,,,6,
1723,2001,w1x,敗復C組,94,,,,,,,6,
1724,2001,w1x,敗復C組,94,,,,,,,6,
1725,2001,w1x,敗復C組,94,,,,,,,6,
1726,2001,w1x,敗復C組,94,,,,,,,6,
1727,2001,w1x,敗復C組,94,,,,,,,6,
1728,2001,w1x,敗復D組,95,,,,,,,6,
1729,2001,w1x,敗復D組,95,,,,,,,6,
1730,2001,w1x,敗復D組,95,,,,,,,6,
1731,2001,w1x,敗復D組,95,,,,,,,6,
1732,2001,w1x,敗復D組,95,,,,,,,6,
1733,2001,w1x,敗復D組,95,,,,,,,6,
1734,2001,w1x,敗復E組,96,,,,,,,6,
1735,2001,w1x,敗復E組,96,,,,,,,6,
1736,2001,w1x,敗復E組,96,,,,,,,6,
1737,2001,w1x,敗復E組,96,,,,,,,6,
1738,2001,w1x,敗復E組,96,,,,,,,6,
1739,2001,w1x,敗復E組,96,,,,,,,6,
1740,2001,w1x,準決A組,145,,,,,,,6,
1741,2001,w1x,準決A組,145,,,,,,,6,
1742,2001,w1x,準決A組,145,,,,,,,6,
1743,2001,w1x,準決A組,145,,,,,,,6,
1744,2001,w1x,準決A組,145,,,,,,,6,
1745,2001,w1x,準決A組,145,,,,,,,6,
1746,2001,w1x,準決B組,146,,,,,,,6,
1747,2001,w1x,準決B組,146,,,,,,,6,
1748,2001,w1x,準決B組,146,,,,,,,6,
1749,2001,w1x,準決B組,146,,,,,,,6,
1750,2001,w1x,準決B組,146,,,,,,,6,
1751,2001,w1x,準決B組,146,,,,,,,6,
1752,2001,w1x,準決C組,147,,,,,,,6,
1753,2001,w1x,準決C組,147,,,,,,,6,
1754,2001,w1x,準決C組,147,,,,,,,6,
1755,2001,w1x,準決C組,147,,,,,,,6,
1756,2001,w1x,準決C組,147,,,,,,,6,
1757,2001,w1x,準決C組,147,,,,,,,6,
1758,2001,w1x,準決D組,148,,,,,,,6,
1759,2001,w1x,準決D組,148,,,,,,,6,
1760,2001,w1x,準決D組,148,,,,,,,6,
1761,2001,w1x,準決D組,148,,,,,,,6,
1762,2001,w1x,準決D組,148,,,,,,,6,
1763,2001,w1x,準決D組,148,,,,,,,6,
1764,2001,w1x,順決,182,,,,,,,6,
1765,2001,w1x,順決,182,,,,,,,6,
1766,2001,w1x,順決,182,,,,,,,6,
1767,2001,w1x,順決,182,,,,,,,6,
1768,2001,w1x,順決,182,,,,,,,6,
1769,2001,w1x,順決,182,,,,,,,6,
1770,2001,w1x,決勝,183,,,,,,,6,
1771,2001,w1x,決勝,183,,,,,,,6,
1772,2001,w1x,決勝,183,,,,,,,6,
1773,2001,w1x,決勝,183,,,,,,,6,
1774,2001,w1x,決勝,183,,,,,,,6,
1775,2001,w1x,決勝,183,,,,,,,6,
1776,2001,m2+,予選A組,107,,,,,,,6,
1777,2001,m2+,予選A組,107,,,,,,,6,
1778,2001,m2+,予選A組,107,,,,,,,6,
1779,2001,m2+,予選A組,107,,,,,,,6,
1780,2001,m2+,予選A組,107,,,,,,,6,
1781,2001,m2+,予選A組,107,,,,,,,6,
1782,2001,m2+,予選B組,108,,,,,,,6,
1783,2001,m2+,予選B組,108,,,,,,,6,
1784,2001,m2+,予選B組,108,,,,,,,6,
1785,2001,m2+,予選B組,108,,,,,,,6,
1786,2001,m2+,予選B組,108,,,,,,,6,
1787,2001,m2+,予選B組,108,,,,,,,6,
1788,2001,m2+,順決,186,,,,,,,6,
1789,2001,m2+,順決,186,,,,,,,6,
1790,2001,m2+,順決,186,,,,,,,6,
1791,2001,m2+,順決,186,,,,,,,6,
1792,2001,m2+,順決,186,,,,,,,6,
1793,2001,m2+,順決,186,,,,,,,6,
1794,2001,m2+,決勝,187,,,,,,,6,
1795,2001,m2+,決勝,187,,,,,,,6,
1796,2001,m2+,決勝,187,,,,,,,6,
1797,2001,m2+,決勝,187,,,,,,,6,
1798,2001,m2+,決勝,187,,,,,,,6,
1799,2001,m2+,決勝,187,,,,,,,6,
1800,2001,m4-,予選A組,49,,,,,,,6,
1801,2001,m4-,予選A組,49,,,,,,,6,
1802,2001,m4-,予選A組,49,,,,,,,6,
1803,2001,m4-,予選A組,49,,,,,,,6,
1804,2001,m4-,予選A組,49,,,,,,,6,
1805,2001,m4-,予選A組,49,,,,,,,6,
1806,2001,m4-,予選B組,50,,,,,,,6,
1807,2001,m4-,予選B組,50,,,,,,,6,
1808,2001,m4-,予選B組,50,,,,,,,6,
1809,2001,m4-,予選B組,50,,,,,,,6,
1810,2001,m4-,予選B組,50,,,,,,,6,
1811,2001,m4-,予選B組,50,,,,,,,6,
1812,2001,m4-,予選C組,51,,,,,,,6,
1813,2001,m4-,予選C組,51,,,,,,,6,
1814,2001,m4-,予選C組,51,,,,,,,6,
1815,2001,m4-,予選C組,51,,,,,,,6,
1816,2001,m4-,予選C組,51,,,,,,,6,
1817,2001,m4-,予選C組,51,,,,,,,6,
1818,2001,m4-,予選D組,52,,,,,,,6,
1819,2001,m4-,予選D組,52,,,,,,,6,
1820,2001,m4-,予選D組,52,,,,,,,6,
1821,2001,m4-,予選D組,52,,,,,,,6,
1822,2001,m4-,予選D組,52,,,,,,,6,
1823,2001,m4-,予選D組,52,,,,,,,6,
1824,2001,m4-,敗復A組,109,6,立教大学,02:04.44,04:11.26,06:18.24,08:20.80,6,
1825,2001,m4-,敗復A組,109,6,立教大学,02:04.44,04:11.26,06:18.24,08:20.80,6,
1826,2001,m4-,敗復A組,109,6,立教大学,02:04.44,04:11.26,06:18.24,08:20.80,6,
1827,2001,m4-,敗復A組,109,6,立教大学,02:04.44,04:11.26,06:18.24,08:20.80,6,
1828,2001,m4-,敗復A組,109,6,立教大学,02:04.44,04:11.26,06:18.24,08:20.80,6,
1829,2001,m4-,敗復A組,109,6,立教大学,02:04.44,04:11.26,06:18.24,08:20.80,6,
1830,2001,m4-,敗復B組,110,,,,,,,6,
1831,2001,m4-,敗復B組,110,,,,,,,6,
1832,2001,m4-,敗復B組,110,,,,,,,6,
1833,2001,m4-,敗復B組,110,,,,,,,6,
1834,2001,m4-,敗復B組,110,,,,,,,6,
1835,2001,m4-,敗復B組,110,,,,,,,6,
1836,2001,m4-,準決A組,155,,,,,,,6,
1837,2001,m4-,準決A組,155,,,,,,,6,
1838,2001,m4-,準決A組,155,,,,,,,6,
1839,2001,m4-,準決A組,155,,,,,,,6,
1840,2001,m4-,準決A組,155,,,,,,,6,
1841,2001,m4-,準決A組,155,,,,,,,6,
1842,2001,m4-,準決B組,156,,,,,,,6,
1843,2001,m4-,準決B組,156,,,,,,,6,
1844,2001,m4-,準決B組,156,,,,,,,6,
1845,2001,m4-,準決B組,156,,,,,,,6,
1846,2001,m4-,準決B組,156,,,,,,,6,
1847,2001,m4-,準決B組,156,,,,,,,6,
1848,2001,m4-,順決,188,,,,,,,6,
1849,2001,m4-,順決,188,,,,,,,6,
1850,2001,m4-,順決,188,,,,,,,6,
1851,2001,m4-,順決,188,,,,,,,6,
1852,2001,m4-,順決,188,,,,,,,6,
1853,2001,m4-,順決,188,,,,,,,6,
1854,2001,m4-,決勝,189,,,,,,,6,
1855,2001,m4-,決勝,189,,,,,,,6,
1856,2001,m4-,決勝,189,,,,,,,6,
1857,2001,m4-,決勝,189,,,,,,,6,
1858,2001,m4-,決勝,189,,,,,,,6,
1859,2001,m4-,決勝,189,,,,,,,6,
1860,2001,m4x,予選A組,53,6,東北大学,01:45.13,03:39.89,05:35.20,07:35.88,1,
1861,2001,m4x,予選A組,53,6,東北大学,01:45.13,03:39.89,05:35.20,07:35.88,1,
1862,2001,m4x,予選A組,53,6,東北大学,01:45.13,03:39.89,05:35.20,07:35.88,1,
1863,2001,m4x,予選A組,53,6,東北大学,01:45.13,03:39.89,05:35.20,07:35.88,1,
1864,2001,m4x,予選A組,53,6,東北大学,01:45.13,03:39.89,05:35.20,07:35.88,1,
1865,2001,m4x,予選A組,53,6,東北大学,01:45.13,03:39.89,05:35.20,07:35.88,1,
1866,2001,m4x,予選B組,54,,,,,,,6,
1867,2001,m4x,予選B組,54,,,,,,,6,
1868,2001,m4x,予選B組,54,,,,,,,6,
1869,2001,m4x,予選B組,54,,,,,,,6,
1870,2001,m4x,予選B組,54,,,,,,,6,
1871,2001,m4x,予選B組,54,,,,,,,6,
1872,2001,m4x,予選C組,55,,,,,,,6,
1873,2001,m4x,予選C組,55,,,,,,,6,
1874,2001,m4x,予選C組,55,,,,,,,6,
1875,2001,m4x,予選C組,55,,,,,,,6,
1876,2001,m4x,予選C組,55,,,,,,,6,
1877,2001,m4x,予選C組,55,,,,,,,6,
1878,2001,m4x,予選D組,56,,,,,,,6,
1879,2001,m4x,予選D組,56,,,,,,,6,
1880,2001,m4x,予選D組,56,,,,,,,6,
1881,2001,m4x,予選D組,56,,,,,,,6,
1882,2001,m4x,予選D組,56,,,,,,,6,
1883,2001,m4x,予選D組,56,,,,,,,6,
1884,2001,m4x,敗復A組,113,,,,,,,6,
1885,2001,m4x,敗復A組,113,,,,,,,6,
1886,2001,m4x,敗復A組,113,,,,,,,6,
1887,2001,m4x,敗復A組,113,,,,,,,6,
1888,2001,m4x,敗復A組,113,,,,,,,6,
1889,2001,m4x,敗復A組,113,,,,,,,6,
1890,2001,m4x,敗復B組,114,,,,,,,6,
1891,2001,m4x,敗復B組,114,,,,,,,6,
1892,2001,m4x,敗復B組,114,,,,,,,6,
1893,2001,m4x,敗復B組,114,,,,,,,6,
1894,2001,m4x,敗復B組,114,,,,,,,6,
1895,2001,m4x,敗復B組,114,,,,,,,6,
1896,2001,m4x,敗復C組,115,,,,,,,6,
1897,2001,m4x,敗復C組,115,,,,,,,6,
1898,2001,m4x,敗復C組,115,,,,,,,6,
1899,2001,m4x,敗復C組,115,,,,,,,6,
1900,2001,m4x,敗復C組,115,,,,,,,6,
1901,2001,m4x,敗復C組,115,,,,,,,6,
1902,2001,m4x,敗復D組,116,,,,,,,6,
1903,2001,m4x,敗復D組,116,,,,,,,6,
1904,2001,m4x,敗復D組,116,,,,,,,6,
1905,2001,m4x,敗復D組,116,,,,,,,6,
1906,2001,m4x,敗復D組,116,,,,,,,6,
1907,2001,m4x,敗復D組,116,,,,,,,6,
1908,2001,m4x,準決A組,157,,,,,,,6,
1909,2001,m4x,準決A組,157,,,,,,,6,
1910,2001,m4x,準決A組,157,,,,,,,6,
1911,2001,m4x,準決A組,157,,,,,,,6,
1912,2001,m4x,準決A組,157,,,,,,,6,
1913,2001,m4x,準決A組,157,,,,,,,6,
1914,2001,m4x,準決B組,158,,,,,,,6,
1915,2001,m4x,準決B組,158,,,,,,,6,
1916,2001,m4x,準決B組,158,,,,,,,6,
1917,2001,m4x,準決B組,158,,,,,,,6,
1918,2001,m4x,準決B組,158,,,,,,,6,
1919,2001,m4x,準決B組,158,,,,,,,6,
1920,2001,m4x,順決,190,,,,,,,6,
1921,2001,m4x,順決,190,,,,,,,6,
1922,2001,m4x,順決,190,,,,,,,6,
1923,2001,m4x,順決,190,,,,,,,6,
1924,2001,m4x,順決,190,,,,,,,6,
1925,2001,m4x,順決,190,,,,,,,6,
1926,2001,m4x,決勝,191,,,,,,,6,
1927,2001,m4x,決勝,191,,,,,,,6,
1928,2001,m4x,決勝,191,,,,,,,6,
1929,2001,m4x,決勝,191,,,,,,,6,
1930,2001,m4x,決勝,191,,,,,,,6,
1931,2001,m4x,決勝,191,,,,,,,6,
1932,2001,m8+,予選A組,57,6,神戸大学,01:46.50,03:41.84,05:41.20,07:33.07,2,
1933,2001,m8+,予選A組,57,6,神戸大学,01:46.50,03:41.84,05:41.20,07:33.07,2,
1934,2001,m8+,予選A組,57,6,神戸大学,01:46.50,03:41.84,05:41.20,07:33.07,2,
1935,2001,m8+,予選A組,57,6,神戸大学,01:46.50,03:41.84,05:41.20,07:33.07,2,
1936,2001,m8+,予選A組,57,6,神戸大学,01:46.50,03:41.84,05:41.20,07:33.07,2,
1937,2001,m8+,予選A組,57,6,神戸大学,01:46.50,03:41.84,05:41.20,07:33.07,2,
1938,2001,m8+,予選B組,58,,,,,,,6,
1939,2001,m8+,予選B組,58,,,,,,,6,
1940,2001,m8+,予選B組,58,,,,,,,6,
1941,2001,m8+,予選B組,58,,,,,,,6,
1942,2001,m8+,予選B組,58,,,,,,,6,
1943,2001,m8+,予選B組,58,,,,,,,6,
1944,2001,m8+,予選C組,59,,,,,,,6,
1945,2001,m8+,予選C組,59,,,,,,,6,
1946,2001,m8+,予選C組,59,,,,,,,6,
1947,2001,m8+,予選C組,59,,,,,,,6,
1948,2001,m8+,予選C組,59,,,,,,,6,
1949,2001,m8+,予選C組,59,,,,,,,6,
1950,2001,m8+,予選D組,60,,,,,,,6,
1951,2001,m8+,予選D組,60,,,,,,,6,
1952,2001,m8+,予選D組,60,,,,,,,6,
1953,2001,m8+,予選D組,60,,,,,,,6,
1954,2001,m8+,予選D組,60,,,,,,,6,
1955,2001,m8+,予選D組,60,,,,,,,6,
1956,2001,m8+,敗復A組,117,,,,,,,6,
1957,2001,m8+,敗復A組,117,,,,,,,6,
1958,2001,m8+,敗復A組,117,,,,,,,6,
1959,2001,m8+,敗復A組,117,,,,,,,6,
1960,2001,m8+,敗復A組,117,,,,,,,6,
1961,2001,m8+,敗復A組,117,,,,,,,6,
1962,2001,m8+,敗復B組,118,,,,,,,6,
1963,2001,m8+,敗復B組,118,,,,,,,6,
1964,2001,m8+,敗復B組,118,,,,,,,6,
1965,2001,m8+,敗復B組,118,,,,,,,6,
1966,2001,m8+,敗復B組,118,,,,,,,6,
1967,2001,m8+,敗復B組,118,,,,,,,6,
1968,2001,m8+,敗復C組,119,,,,,,,6,
1969,2001,m8+,敗復C組,119,,,,,,,6,
1970,2001,m8+,敗復C組,119,,,,,,,6,
1971,2001,m8+,敗復C組,119,,,,,,,6,
1972,2001,m8+,敗復C組,119,,,,,,,6,
1973,2001,m8+,敗復C組,119,,,,,,,6,
1974,2001,m8+,敗復D組,120,,,,,,,6,
1975,2001,m8+,敗復D組,120,,,,,,,6,
1976,2001,m8+,敗復D組,120,,,,,,,6,
1977,2001,m8+,敗復D組,120,,,,,,,6,
1978,2001,m8+,敗復D組,120,,,,,,,6,
1979,2001,m8+,敗復D組,120,,,,,,,6,
1980,2001,m8+,準決A組,164,,,,,,,6,
1981,2001,m8+,準決A組,164,,,,,,,6,
1982,2001,m8+,準決A組,164,,,,,,,6,
1983,2001,m8+,準決A組,164,,,,,,,6,
1984,2001,m8+,準決A組,164,,,,,,,6,
1985,2001,m8+,準決A組,164,,,,,,,6,
1986,2001,m8+,準決B組,165,,,,,,,6,
1987,2001,m8+,準決B組,165,,,,,,,6,
1988,2001,m8+,準決B組,165,,,,,,,6,
1989,2001,m8+,準決B組,165,,,,,,,6,
1990,2001,m8+,準決B組,165,,,,,,,6,
1991,2001,m8+,準決B組,165,,,,,,,6,
1992,2001,m8+,順決,194,,,,,,,6,
1993,2001,m8+,順決,194,,,,,,,6,
1994,2001,m8+,順決,194,,,,,,,6,
1995,2001,m8+,順決,194,,,,,,,6,
1996,2001,m8+,順決,194,,,,,,,6,
1997,2001,m8+,順決,194,,,,,,,6,
1998,2001,m8+,決勝,195,,,,,,,6,
1999,2001,m8+,決勝,195,,,,,,,6,
2000,2001,m8+,決勝,195,,,,,,,6,
2001,2001,m8+,決勝,195,,,,,,,6,
2002,2001,m8+,決勝,195,,,,,,,6,
2003,2001,m8+,決勝,195,,,,,,,6,
2004,2002,m4+,予選A組,43,,,,,,,6,
2005,2002,m4+,予選A組,43,,,,,,,6,
2006,2002,m4+,予選A組,43,,,,,,,6,
2007,2002,m4+,予選A組,43,,,,,,,6,
2008,2002,m4+,予選A組,43,,,,,,,6,
2009,2002,m4+,予選A組,43,,,,,,,6,
2010,2002,m4+,予選B組,44,,,,,,,6,
2011,2002,m4+,予選B組,44,,,,,,,6,
2012,2002,m4+,予選B組,44,,,,,,,6,
2013,2002,m4+,予選B組,44,,,,,,,6,
2014,2002,m4+,予選B組,44,,,,,,,6,
2015,2002,m4+,予選B組,44,,,,,,,6,
2016,2002,m4+,予選C組,45,,,,,,,6,
2017,2002,m4+,予選C組,45,,,,,,,6,
2018,2002,m4+,予選C組,45,,,,,,,6,
2019,2002,m4+,予選C組,45,,,,,,,6,
2020,2002,m4+,予選C組,45,,,,,,,6,
2021,2002,m4+,予選C組,45,,,,,,,6,
2022,2002,m4+,予選D組,46,,,,,,,6,
2023,2002,m4+,予選D組,46,,,,,,,6,
2024,2002,m4+,予選D組,46,,,,,,,6,
2025,2002,m4+,予選D組,46,,,,,,,6,
2026,2002,m4+,予選D組,46,,,,,,,6,
2027,2002,m4+,予選D組,46,,,,,,,6,
2028,2002,m4+,予選E組,47,,,,,,,6,
2029,2002,m4+,予選E組,47,,,,,,,6,
2030,2002,m4+,予選E組,47,,,,,,,6,
2031,2002,m4+,予選E組,47,,,,,,,6,
2032,2002,m4+,予選E組,47,,,,,,,6,
2033,2002,m4+,予選E組,47,,,,,,,6,
2034,2002,m4+,予選F組,48,,,,,,,6,
2035,2002,m4+,予選F組,48,,,,,,,6,
2036,2002,m4+,予選F組,48,,,,,,,6,
2037,2002,m4+,予選F組,48,,,,,,,6,
2038,2002,m4+,予選F組,48,,,,,,,6,
2039,2002,m4+,予選F組,48,,,,,,,6,
2040,2002,m4+,予選G組,49,,,,,,,6,
2041,2002,m4+,予選G組,49,,,,,,,6,
2042,2002,m4+,予選G組,49,,,,,,,6,
2043,2002,m4+,予選G組,49,,,,,,,6,
2044,2002,m4+,予選G組,49,,,,,,,6,
2045,2002,m4+,予選G組,49,,,,,,,6,
2046,2002,m4+,予選H組,50,,,,,,,6,
2047,2002,m4+,予選H組,50,,,,,,,6,
2048,2002,m4+,予選H組,50,,,,,,,6,
2049,2002,m4+,予選H組,50,,,,,,,6,
2050,2002,m4+,予選H組,50,,,,,,,6,
2051,2002,m4+,予選H組,50,,,,,,,6,
2052,2002,m4+,敗復A組,107,,,,,,,6,
2053,2002,m4+,敗復A組,107,,,,,,,6,
2054,2002,m4+,敗復A組,107,,,,,,,6,
2055,2002,m4+,敗復A組,107,,,,,,,6,
2056,2002,m4+,敗復A組,107,,,,,,,6,
2057,2002,m4+,敗復A組,107,,,,,,,6,
2058,2002,m4+,敗復B組,108,,,,,,,6,
2059,2002,m4+,敗復B組,108,,,,,,,6,
2060,2002,m4+,敗復B組,108,,,,,,,6,
2061,2002,m4+,敗復B組,108,,,,,,,6,
2062,2002,m4+,敗復B組,108,,,,,,,6,
2063,2002,m4+,敗復B組,108,,,,,,,6,
2064,2002,m4+,敗復C組,109,,,,,,,6,
2065,2002,m4+,敗復C組,109,,,,,,,6,
2066,2002,m4+,敗復C組,109,,,,,,,6,
2067,2002,m4+,敗復C組,109,,,,,,,6,
2068,2002,m4+,敗復C組,109,,,,,,,6,
2069,2002,m4+,敗復C組,109,,,,,,,6,
2070,2002,m4+,敗復D組,110,,,,,,,6,
2071,2002,m4+,敗復D組,110,,,,,,,6,
2072,2002,m4+,敗復D組,110,,,,,,,6,
2073,2002,m4+,敗復D組,110,,,,,,,6,
2074,2002,m4+,敗復D組,110,,,,,,,6,
2075,2002,m4+,敗復D組,110,,,,,,,6,
2076,2002,m4+,敗復E組,111,,,,,,,6,
2077,2002,m4+,敗復E組,111,,,,,,,6,
2078,2002,m4+,敗復E組,111,,,,,,,6,
2079,2002,m4+,敗復E組,111,,,,,,,6,
2080,2002,m4+,敗復E組,111,,,,,,,6,
2081,2002,m4+,敗復E組,111,,,,,,,6,
2082,2002,m4+,敗復F組,112,,,,,,,6,
2083,2002,m4+,敗復F組,112,,,,,,,6,
2084,2002,m4+,敗復F組,112,,,,,,,6,
2085,2002,m4+,敗復F組,112,,,,,,,6,
2086,2002,m4+,敗復F組,112,,,,,,,6,
2087,2002,m4+,敗復F組,112,,,,,,,6,
2088,2002,m4+,敗復G組,113,,,,,,,6,
2089,2002,m4+,敗復G組,113,,,,,,,6,
2090,2002,m4+,敗復G組,113,,,,,,,6,
2091,2002,m4+,敗復G組,113,,,,,,,6,
2092,2002,m4+,敗復G組,113,,,,,,,6,
2093,2002,m4+,敗復G組,113,,,,,,,6,
2094,2002,m4+,敗復H組,114,,,,,,,6,
2095,2002,m4+,敗復H組,114,,,,,,,6,
2096,2002,m4+,敗復H組,114,,,,,,,6,
2097,2002,m4+,敗復H組,114,,,,,,,6,
2098,2002,m4+,敗復H組,114,,,,,,,6,
2099,2002,m4+,敗復H組,114,,,,,,,6,
2100,2002,m4+,準決A組,158,,,,,,,6,
2101,2002,m4+,準決A組,158,,,,,,,6,
2102,2002,m4+,準決A組,158,,,,,,,6,
2103,2002,m4+,準決A組,158,,,,,,,6,
2104,2002,m4+,準決A組,158,,,,,,,6,
2105,2002,m4+,準決A組,158,,,,,,,6,
2106,2002,m4+,準決B組,159,,,,,,,6,
2107,2002,m4+,準決B組,159,,,,,,,6,
2108,2002,m4+,準決B組,159,,,,,,,6,
2109,2002,m4+,準決B組,159,,,,,,,6,
2110,2002,m4+,準決B組,159,,,,,,,6,
2111,2002,m4+,準決B組,159,,,,,,,6,
2112,2002,m4+,準決C組,160,,,,,,,6,
2113,2002,m4+,準決C組,160,,,,,,,6,
2114,2002,m4+,準決C組,160,,,,,,,6,
2115,2002,m4+,準決C組,160,,,,,,,6,
2116,2002,m4+,準決C組,160,,,,,,,6,
2117,2002,m4+,準決C組,160,,,,,,,6,
2118,2002,m4+,準決D組,161,,,,,,,6,
2119,2002,m4+,準決D組,161,,,,,,,6,
2120,2002,m4+,準決D組,161,,,,,,,6,
2121,2002,m4+,準決D組,161,,,,,,,6,
2122,2002,m4+,準決D組,161,,,,,,,6,
2123,2002,m4+,準決D組,161,,,,,,,6,
2124,2002,m4+,順決,197,,,,,,,6,
2125,2002,m4+,順決,197,,,,,,,6,
2126,2002,m4+,順決,197,,,,,,,6,
2127,2002,m4+,順決,197,,,,,,,6,
2128,2002,m4+,順決,197,,,,,,,6,
2129,2002,m4+,順決,197,,,,,,,6,
2130,2002,m4+,決勝,198,,,,,,,6,
2131,2002,m4+,決勝,198,,,,,,,6,
2132,2002,m4+,決勝,198,,,,,,,6,
2133,2002,m4+,決勝,198,,,,,,,6,
2134,2002,m4+,決勝,198,,,,,,,6,
2135,2002,m4+,決勝,198,,,,,,,6,
2136,2002,w4+,決勝,182,,,,,,,6,
2137,2002,w4+,決勝,182,,,,,,,6,
2138,2002,w4+,決勝,182,,,,,,,6,
2139,2002,w4+,決勝,182,,,,,,,6,
2140,2002,w4+,決勝,182,,,,,,,6,
2141,2002,w4+,決勝,182,,,,,,,6,
2142,2002,m2x,予選A組,13,,,,,,,6,
2143,2002,m2x,予選A組,13,,,,,,,6,
2144,2002,m2x,予選A組,13,,,,,,,6,
2145,2002,m2x,予選A組,13,,,,,,,6,
