,year,block,sex,category,order,name,time,age,team
3573,2011,B_okayama,F,13～15才,2,横田 晴佳,08:16.2,15,神戸ボートクラブ
3574,2011,B_okayama,F,13～15才,3,有宗 紗彩菜,08:45.4,13,神戸ボートクラブ
3575,2011,B_okayama,F,13～15才,4,三宅 真由,08:48.3,15,岡山ジュニアローイングC
3576,2011,B_okayama,F,13～15才,5,澤瀬 里佳,08:49.9,13,神戸ボートクラブ
3577,2011,B_okayama,F,16～18才,1,則近 涼子,07:45.6,17,岡山東商業高校
3578,2011,B_okayama,F,16～18才,1,松本 匡世,07:45.6,17,備前緑陽高校
3579,2011,B_okayama,F,16～18才,3,伊藤 彩香,08:03.3,17,岡山東商業高校
3580,2011,B_okayama,F,16～18才,4,木村 早希,08:07.8,16,岡山東商業高校
3581,2011,B_okayama,F,16～18才,5,矢部 桃子,08:29.1,16,岡山東商業高校
3582,2011,B_okayama,F,16～18才,6,政本 奈未,08:36.1,16,岡山東商業高校
3583,2011,B_okayama,F,16～18才,7,福島 実希,08:48.7,17,岡山東商業高校
3584,2011,B_okayama,F,16～18才,8,桜 千里,08:57.5,16,岡山東商業高校
3585,2011,B_okayama,F,16～18才,9,美山 愛,09:02.6,17,岡山東商業高校
3586,2011,B_okayama,F,19～29才：軽量級,1,竹内 奈々,07:43.8,19,楽漕倶楽部
3587,2011,B_okayama,F,12才以下,1,竹内 麻里菜,04:42.3,11,岡山ジュニアローイングC
3588,2011,B_okayama,F,12才以下,2,赤田 奈未,05:25.5,11,岡山ジュニアローイングC
3589,2011,B_okayama,M,13～15才,1,横田 聡,07:27.6,13,神戸ボートクラブ
3590,2011,B_okayama,M,13～15才,2,松村 皆季,07:47.4,15,岡山ジュニアローイングC
3591,2011,B_okayama,M,13～15才,3,河合 辰ノ介,08:07.6,14,神戸ボートクラブ
3592,2011,B_okayama,M,13～15才,4,三輪 拓斗,09:01.5,13,神戸ボートクラブ
3593,2011,B_okayama,M,13～15才,5,東谷 和樹,09:48.4,14,岡山ジュニアローイングC
3594,2011,B_okayama,M,16～18才,1,河井 京介,06:45.1,16,関西高校
3595,2011,B_okayama,M,16～18才,2,小野田 航平,06:55.0,16,関西高校
3596,2011,B_okayama,M,16～18才,3,古米 峻知,06:55.7,16,関西高校
3597,2011,B_okayama,M,16～18才,4,勝山 裕貴,06:59.0,17,関西高校
3598,2011,B_okayama,M,16～18才,5,佐竹 洸太,07:06.8,17,岡山東商業高校
3599,2011,B_okayama,M,16～18才,6,岡崎 大地,07:07.6,17,関西高校
3600,2011,B_okayama,M,16～18才,7,柴田 直樹,07:11.1,16,備前緑陽高校
3601,2011,B_okayama,M,16～18才,8,住野 光輝,07:11.2,16,岡山操山高校
3602,2011,B_okayama,M,16～18才,9,中西 琢椰,07:11.3,16,関西高校
3603,2011,B_okayama,M,16～18才,10,福明 光輝,07:15.7,17,関西高校
3604,2011,B_okayama,M,16～18才,11,林 和也,07:20.5,16,岡山東商業高校
3605,2011,B_okayama,M,16～18才,12,岡田 秀樹,07:21.0,17,関西高校
3606,2011,B_okayama,M,16～18才,13,坪井 健太,07:24.8,16,関西高校
3607,2011,B_okayama,M,16～18才,14,鈴木 伸典,07:31.0,16,関西高校
3608,2011,B_okayama,M,16～18才,15,日下 雅之,07:31.5,17,岡山東商業高校
3609,2011,B_okayama,M,16～18才,16,市川 祥太郎,07:31.6,16,備前緑陽高校
3610,2011,B_okayama,M,16～18才,17,湊 智成,07:32.3,16,備前緑陽高校
3611,2011,B_okayama,M,16～18才,18,平野 将暉,07:32.9,16,備前緑陽高校
3612,2011,B_okayama,M,16～18才,19,安田 凱渡,07:41.3,16,備前緑陽高校
3613,2011,B_okayama,M,16～18才,20,中田 善彦,07:43.7,16,関西高校
3614,2011,B_okayama,M,16～18才,21,竹中 真人,07:45.3,16,関西高校
3615,2011,B_okayama,M,16～18才,22,米田 達史,07:50.8,16,岡山東商業高校
3616,2011,B_okayama,M,16～18才,23,和田 賢太郎,08:13.3,17,関西高校
3617,2011,B_okayama,M,19～29才：軽量級,1,越智 雅則,07:08.6,28,岡山大学医学部
3618,2011,B_okayama,M,19～29才：軽量級,2,前田 秀隆,07:25.8,20,関西OB
3619,2011,B_okayama,M,19～29才：軽量級,3,陶守 貫人,07:37.9,23,岡山大学医学部
3620,2011,B_okayama,M,19～29才：軽量級,4,児玉 大将,07:46.6,26,品川リフラクトリーズ
3621,2011,B_okayama,M,19～29才：軽量級,5,大國 皓平,07:49.4,20,岡山大学医学部
3622,2011,B_okayama,M,40～49才：軽量級,1,竹内 信二,06:45.1,44,品川リフラクトリーズ
3623,2011,B_okayama,M,19～29才：オープン,1,半澤 俊哉,07:14.0,21,岡山大学医学部
3624,2011,B_okayama,M,12才以下,1,熊谷 亮哉,04:13.2,12,岡山ジュニアローイングC
3625,2011,B_okayama,M,12才以下,2,熊谷 理希,05:28.9,10,岡山ジュニアローイングC
3626,2011,B_ehime,F,16～18才,1,山田 加奈,07:41.7,16,宇和島東高校
3627,2011,B_ehime,F,16～18才,2,木村 光里,07:48.1,17,今治西高校
3628,2011,B_ehime,F,16～18才,3,赤宗 実幸,07:50.6,17,今治北高校
3629,2011,B_ehime,F,16～18才,4,村越 友紀,07:54.3,17,今治西高校
3630,2011,B_ehime,F,16～18才,5,小原 有賀,07:54.9,16,松山東高校
3631,2011,B_ehime,F,16～18才,6,久門 愛菜,07:55.6,16,松山東高校
3632,2011,B_ehime,F,16～18才,7,竹田 可南子,08:01.0,16,宇和島東高校
3633,2011,B_ehime,F,16～18才,8,矢野 梓,08:06.6,17,松山東高校
3634,2011,B_ehime,F,16～18才,9,武田 梓沙,08:07.0,17,今治西高校
3635,2011,B_ehime,F,16～18才,10,阿部 伶菜,08:11.9,16,今治南高校
3636,2011,B_ehime,F,16～18才,11,丸本 芙未香,08:12.4,17,愛媛大学附属
3637,2011,B_ehime,F,16～18才,12,石田 花奈,08:12.6,17,松山東高校
3638,2011,B_ehime,F,16～18才,13,越智 早也佳,08:13.1,17,今治南高校
3639,2011,B_ehime,F,16～18才,14,松下 優香,08:18.7,16,松山東高校
3640,2011,B_ehime,F,16～18才,15,三由 綾香,08:20.3,16,今治西高校
3641,2011,B_ehime,F,16～18才,16,松浦 莉恵子,08:24.3,17,愛媛大学附属
3642,2011,B_ehime,F,16～18才,17,梅木 望,08:28.2,16,今治南高校
3643,2011,B_ehime,F,16～18才,18,兵頭 佳央理,08:29.9,17,愛媛大学附属
3644,2011,B_ehime,F,16～18才,19,渡邉 早姫,08:32.8,17,今治西高校
3645,2011,B_ehime,F,16～18才,20,瀧 美里,08:42.9,16,松山東高校
3646,2011,B_ehime,F,16～18才,21,二宮 凪,08:43.2,17,愛媛大学附属
3647,2011,B_ehime,F,16～18才,22,安野 絵美子,08:43.3,16,今治南高校
3648,2011,B_ehime,F,16～18才,23,竹内 遥,08:45.7,17,今治南高校
3649,2011,B_ehime,F,16～18才,24,唐谷 くるみ,08:47.9,16,今治北高校
3650,2011,B_ehime,F,16～18才,25,米田 唯,08:51.6,16,松山東高校
3651,2011,B_ehime,F,16～18才,26,渡邉 すず,08:52.7,16,今治南高校
3652,2011,B_ehime,F,16～18才,27,田中 美希,08:53.4,16,宇和島水産高校
3653,2011,B_ehime,F,16～18才,28,成松 小夏,08:59.5,16,今治西高校
3654,2011,B_ehime,F,16～18才,29,村上 明日香,09:04.5,17,今治南高校
3655,2011,B_ehime,F,16～18才,30,山本 知里,09:09.2,16,今治西高校
3656,2011,B_ehime,F,16～18才,31,山内 穂月,09:54.7,16,愛媛大学附属
3657,2011,B_ehime,F,19～29才：軽量級,1,中野 愛,07:58.9,21,松山大学
3658,2011,B_ehime,F,19～29才：オープン,1,曽我 育恵,08:18.2,26,今治北高校
3659,2011,B_ehime,F,12才以下,1,谷口 智佳子,04:41.2,12,粟井MBC
3660,2011,B_ehime,F,12才以下,2,山吹 真里亜,05:38.8,10,今治RC
3661,2011,B_ehime,F,12才以下,3,武田 皐月,06:18.5,10,チームタケダ
3662,2011,B_ehime,F,9才以下,1,丹下 樹菜,02:55.6,9,丹下造園
3663,2011,B_ehime,F,9才以下,2,野間須 巴菜,03:13.7,7,和気軟式野球クラブ
3664,2011,B_ehime,F,9才以下,3,武田 京子,04:44.7,5,チームタケダ
3665,2011,B_ehime,M,13～15才,1,谷川 友亮,08:36.1,13,今治RC
3666,2011,B_ehime,M,16～18才,1,是澤 祐輔,06:33.7,17,宇和島東高校
3667,2011,B_ehime,M,16～18才,2,眞鍋 優志,06:40.2,17,今治西高校
3668,2011,B_ehime,M,16～18才,3,竹内 友哉,06:46.0,17,今治西高校
3669,2011,B_ehime,M,16～18才,4,平山 源喜,06:48.6,17,今治南高校
3670,2011,B_ehime,M,16～18才,5,佐々木 俊哉,06:51.1,17,宇和島水産高校
3671,2011,B_ehime,M,16～18才,6,恵良 京太郎,06:52.5,16,今治北高校
3672,2011,B_ehime,M,16～18才,7,門田 匡平,06:54.8,17,今治西高校
3673,2011,B_ehime,M,16～18才,8,山吹 啓太,06:57.2,16,今治北高校
3674,2011,B_ehime,M,16～18才,9,渡邉 文也,06:57.7,17,今治南高校
3675,2011,B_ehime,M,16～18才,10,大久保 亮平,06:59.5,17,松山東高校
3676,2011,B_ehime,M,16～18才,11,南條 翔也,06:59.9,17,今治南高校
3677,2011,B_ehime,M,16～18才,12,山内 丈二,07:04.1,17,宇和島東高校
3678,2011,B_ehime,M,16～18才,13,矢野 良典,07:05.8,17,松山東高校
3679,2011,B_ehime,M,16～18才,14,紅谷 成昭,07:06.6,16,愛媛大学附属
3680,2011,B_ehime,M,16～18才,15,正岡 賢太,07:06.9,16,今治西高校
3681,2011,B_ehime,M,16～18才,16,小川 晃平,07:08.4,17,愛媛大学附属
3682,2011,B_ehime,M,16～18才,17,伊藤 駿汰,07:10.0,16,今治北高校
3683,2011,B_ehime,M,16～18才,18,阿部 暉,07:10.1,17,今治西高校
3684,2011,B_ehime,M,16～18才,19,三宅 健太,07:10.3,17,今治南高校
3685,2011,B_ehime,M,16～18才,20,阿部 正典,07:12.2,16,今治西高校
3686,2011,B_ehime,M,16～18才,21,須山 充,07:12.9,16,松山東高校
3687,2011,B_ehime,M,16～18才,22,榊原 健吾,07:13.1,17,今治北高校
3688,2011,B_ehime,M,16～18才,23,長井 恭瑛,07:15.2,17,今治南高校
3689,2011,B_ehime,M,16～18才,24,中西 智紀,07:15.9,17,松山東高校
3690,2011,B_ehime,M,16～18才,25,兵頭 泰平,07:16.6,16,宇和島水産高校
3691,2011,B_ehime,M,16～18才,26,渡邉 宏誠,07:17.5,17,今治西高校
3692,2011,B_ehime,M,16～18才,27,矢野 雄太,07:17.7,17,今治西高校
3693,2011,B_ehime,M,16～18才,28,長野 歩,07:19.0,17,今治南高校
3694,2011,B_ehime,M,16～18才,29,長井 大河,07:20.3,17,今治北高校
3695,2011,B_ehime,M,16～18才,30,米澤 悠人,07:20.6,17,松山東高校
3696,2011,B_ehime,M,16～18才,31,新田 涼介,07:23.0,16,松山東高校
3697,2011,B_ehime,M,16～18才,32,小野 彰久,07:25.8,17,松山東高校
3698,2011,B_ehime,M,16～18才,33,富田 剣志,07:26.5,16,今治西高校
3699,2011,B_ehime,M,16～18才,34,菊川 尚之,07:28.4,16,今治南高校
3700,2011,B_ehime,M,16～18才,35,一色 裕,07:28.5,16,松山東高校
3701,2011,B_ehime,M,16～18才,36,松下 峻也,07:28.7,16,松山東高校
3702,2011,B_ehime,M,16～18才,37,中田 駿平,07:31.3,16,宇和島東高校
3703,2011,B_ehime,M,16～18才,38,宇都宮 諒雅,07:32.5,16,松山東高校
3704,2011,B_ehime,M,16～18才,39,古川 智彦,07:34.0,16,松山東高校
3705,2011,B_ehime,M,16～18才,40,矢内原 公宏,07:34.2,16,今治南高校
3706,2011,B_ehime,M,16～18才,41,渡部 広大,07:35.1,16,今治西高校
3707,2011,B_ehime,M,16～18才,42,秋元 貴裕,07:38.7,17,松山東高校
3708,2011,B_ehime,M,16～18才,43,矢野 貴洋,07:39.9,17,今治南高校
3709,2011,B_ehime,M,16～18才,44,花山 宗太郎,07:40.1,16,松山東高校
3710,2011,B_ehime,M,16～18才,45,新居田 拓也,07:42.3,17,松山東高校
3711,2011,B_ehime,M,16～18才,46,村越 浩輝,07:42.9,16,今治北高校
3712,2011,B_ehime,M,16～18才,47,青野 直人,07:43.6,17,今治南高校
3713,2011,B_ehime,M,16～18才,48,坂本 卓保,07:44.1,16,松山東高校
3714,2011,B_ehime,M,16～18才,49,金川 元紀,07:44.9,16,今治西高校
3715,2011,B_ehime,M,16～18才,50,木村 龍也,07:48.0,16,今治南高校
3716,2011,B_ehime,M,16～18才,51,加藤 靖大,07:48.7,16,今治北高校
3717,2011,B_ehime,M,16～18才,52,近藤 智輝,07:50.2,16,松山東高校
3718,2011,B_ehime,M,16～18才,53,古野 恭佑,07:55.6,16,今治南高校
3719,2011,B_ehime,M,16～18才,54,平岡 祐亮,08:02.9,16,愛媛大学附属
3720,2011,B_ehime,M,16～18才,55,大塚 洋輔,08:03.3,16,愛媛大学附属
3721,2011,B_ehime,M,16～18才,56,田窪 太貴,08:26.0,17,今治南高校
3722,2011,B_ehime,M,19～29才：軽量級,1,別府 晃至,06:32.0,25,今治造船
3723,2011,B_ehime,M,19～29才：軽量級,2,田頭 知也,06:58.1,21,松山大学
3724,2011,B_ehime,M,19～29才：軽量級,3,和田 遼司,07:09.7,20,愛媛大学
3725,2011,B_ehime,M,19～29才：軽量級,4,井原 大揮,07:16.0,19,松山大学
3726,2011,B_ehime,M,19～29才：軽量級,5,髙橋 一娯,07:22.8,19,松山大学
3727,2011,B_ehime,M,19～29才：軽量級,6,兵頭 光,07:24.8,19,愛媛大学
3728,2011,B_ehime,M,19～29才：軽量級,7,大住元 航,08:21.8,20,愛媛大学
3729,2011,B_ehime,M,30～39才：軽量級,1,武田 大作,06:29.7,38,ダイキ
3730,2011,B_ehime,M,30～39才：軽量級,2,渡部 大輔,07:16.6,36,今治南高校
3731,2011,B_ehime,M,30～39才：軽量級,3,渡邉 尚徳,07:20.0,34,今治北高校
3732,2011,B_ehime,M,30～39才：軽量級,4,野間須 和,07:56.2,39,和気軟式野球クラブ
3733,2011,B_ehime,M,40～49才：軽量級,1,二宮 毅,07:56.3,40,和気軟式野球クラブ
3734,2011,B_ehime,M,19～29才：オープン,1,平井 康平,06:55.5,20,松山大学
3735,2011,B_ehime,M,19～29才：オープン,2,篠原 潤一,06:55.8,27,今治造船
3736,2011,B_ehime,M,30～39才：オープン,1,丹下 幸吉,07:23.1,39,丹下造園
3737,2011,B_ehime,M,30～39才：オープン,2,本宮 弘,07:25.9,32,
3738,2011,B_ehime,M,60～69才：オープン,1,山本 省三,09:05.8,67,桜門艇友会
3739,2011,B_ehime,M,12才以下,1,石丸 剛士,05:25.8,10,今治RC
3740,2011,B_ehime,M,12才以下,2,武田 大地,05:46.5,12,チームタケダ
3741,2011,B_ehime,M,12才以下,3,大仲 竜也,06:18.9,10,今治RC
3742,2011,B_ehime,M,9才以下,1,猪熊 紘乙,02:49.0,8,松山市立粟井小学校
3743,2011,B_ehime,M,9才以下,2,二宮 楓,02:53.7,9,和気軟式野球クラブ
3744,2011,B_ehime,M,9才以下,3,丹下 樹頼,03:11.2,7,丹下造園
3745,2011,B_fukuoka,F,13～15才,1,戸田 妃乃子,08:40.4,13,福岡Jr.
3746,2011,B_fukuoka,F,13～15才,2,立花 麗,08:48.0,15,福岡Jr.
3747,2011,B_fukuoka,F,16～18才,1,上小手 千尋,07:46.6,17,東筑高校
3748,2011,B_fukuoka,F,16～18才,2,下尾 裕子,07:53.2,18,唐津Jr.ローイングクラブ
3749,2011,B_fukuoka,F,16～18才,3,波多野 響子,07:58.7,17,東筑高校
3750,2011,B_fukuoka,F,16～18才,4,坂本 春菜,07:59.1,17,唐津Jr.ローイングクラブ
3751,2011,B_fukuoka,F,16～18才,5,横田 翔子,08:18.5,17,唐津Jr.ローイングクラブ
3752,2011,B_fukuoka,F,16～18才,6,俵口 彩花,08:31.0,17,東筑高校
3753,2011,B_fukuoka,F,16～18才,7,内田 歩美,08:36.5,17,唐津Jr.ローイングクラブ
3754,2011,B_fukuoka,F,19～29才：軽量級,1,高崎 智世,08:09.3,23,唐津RC
3755,2011,B_fukuoka,F,19～29才：軽量級,2,星 君枝,08:11.1,22,産業医科大学
3756,2011,B_fukuoka,F,19～29才：軽量級,3,坂本 真依,08:18.7,19,唐津RC
3757,2011,B_fukuoka,F,19～29才：軽量級,4,宮田 依未子,08:39.4,22,産業医科大学
3758,2011,B_fukuoka,F,19～29才：軽量級,5,木村 恭子,08:57.9,20,九州大学
3759,2011,B_fukuoka,F,19～29才：軽量級,6,杉野 仁美,09:10.8,22,産業医科大学
3760,2011,B_fukuoka,F,19～29才：軽量級,7,是枝 侑希,09:15.1,21,産業医科大学
3761,2011,B_fukuoka,F,19～29才：オープン,1,伊藤 有紀,08:50.3,20,産業医科大学
3762,2011,B_fukuoka,F,70才以上,1,高村 美佐子,10:28.0,74,三田漕艇倶楽部
3763,2011,B_fukuoka,M,16～18才,1,緒方 凱,06:50.6,17,八幡工業高校
3764,2011,B_fukuoka,M,16～18才,2,大木 俊輔,06:53.1,17,唐津Jr.ローイングクラブ
3765,2011,B_fukuoka,M,16～18才,3,麻生 信吾,06:55.0,17,唐津Jr.ローイングクラブ
3766,2011,B_fukuoka,M,16～18才,4,富 太一朗,07:03.9,18,東筑高校
3767,2011,B_fukuoka,M,16～18才,5,北原 秀麻,07:06.0,17,東筑高校
3768,2011,B_fukuoka,M,16～18才,6,髙 智紀,07:09.8,17,東筑高校
3769,2011,B_fukuoka,M,16～18才,7,山下 颯太,07:11.0,17,唐津Jr.ローイングクラブ
3770,2011,B_fukuoka,M,16～18才,8,田久保 隼人,07:13.5,16,唐津Jr.ローイングクラブ
3771,2011,B_fukuoka,M,16～18才,9,野間 裕司,07:14.6,17,佐世保工業高等専門学校
3772,2011,B_fukuoka,M,16～18才,10,小田 壮士,07:14.8,17,東筑高校
